poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
10765291309,Sonic,fast-food,33.3505339995885,-86.6215091,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8409145794,مطحن بن تبارك,coffee-shop,30.0541103997349,31.2625717,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3775597742,"Tornesch, Baumschulenweg",bus-stop,53.7018226991418,9.7250281,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
675426540,Pracinha São Luiz,park,-25.3976303339247,-51.492673634229,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7838924761,Ashmore Rd at Boree Street,bus-stop,-27.9998259994125,153.381901,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10261203822,sairaj paints and ply,mall,18.6147221002859,74.6963671,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
374490625,Pirate Bay Beach,beach,12.1224509421393,-68.9689833648607,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5183476231,Temperley Street South of Whitfield Circuit,bus-stop,-35.1922860999303,149.0985048,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
276799206,Pharmacie La Sauvegarde,pharmacy,50.6260378686921,5.69684864209218,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6373686220,Birkelandsbotn,bus-stop,60.3108560016914,5.380903,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4332647635,Collège Marcel Pagnol,bus-stop,49.0307521996847,1.5674176,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
44032414,Reserva Natural Arrecifes de La Cordillera,nature-reserve,18.3790914896387,-65.5654120757411,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
706742830,Pracinha da Vila Vieira,park,-21.2787312471774,-47.3072019677065,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
195192044,Beechwood Primary School,school,53.818894766635,-1.46780419875823,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
755191451,Garderie Chértienne Les Petits Semeurs,kindergarten,45.5023981659248,-73.419260798622,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7471130969,Little Boxes,restaurant,45.9172802003552,6.8676999,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
619003076,Tomaso's Pizza & Pub,pub,43.3006961005415,-87.9889622,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6183805888,DAAF 2,bus-stop,-12.8338660001954,45.1354176,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3979135958,Buschenschank Moik,restaurant,46.8805408001855,15.915899,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10094840234,Café de la Gare,restaurant,49.0573004996782,2.1900431,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6011192051,Michigan / Brush (EB),bus-stop,42.2798291005052,-83.3884728,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6573144090,"Schulenrode, Veltheimer Straße",bus-stop,52.2377774991001,10.6818029,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1109233349,Primitivo,restaurant,52.4823631990887,-1.899018,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
82750043,Chez Tito,fast-food,46.1341025529774,0.116471173620085,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2805929239,乌西,railway-station,43.8680421005366,87.4179224,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4166858369,ナチュラルローソン,convenience-store,35.6650404997039,139.7469302,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6324677181,東記上海麵,restaurant,22.4476692004009,114.1688624,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8197680450,Loucas Fish Bar,fast-food,51.5138942991707,0.031487,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5411062734,Dalgetty Rd/Balcombe Rd,bus-stop,-37.9782550005668,145.0396496,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2449493647,Theresienstraße,bus-stop,51.2634906992064,6.3365868,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2314247874,たびや,convenience-store,35.8446059997204,140.0067426,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4582629452,Zuiderhof,bus-stop,52.5158330990876,4.9382203,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7877285251,Karma,restaurant,36.7149465998136,25.2945469,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2280666519,Stop 55 Grenfell Road - South side,bus-stop,-34.805809999848,138.71528,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3383996519,Rosendahl,bus-stop,51.7666783991402,7.9426878,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2191424700,1 Maja 01,bus-stop,51.0566743992397,21.0551877,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
936715430,Löbnitz Ausbau,bus-stop,54.2982896492407,12.6940607,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8338768882,セブン-イレブン,convenience-store,35.6167598996996,139.5493941,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
180733386,Park Dworski,park,51.5122710339058,19.8311868371968,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
545154883,Pepito Market - Andong,supermarket,-8.50416142501191,115.271526116945,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11244981222,延吉西站,bus-stop,42.9010326005339,129.4044945,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5131259358,"Ihrlerstein, Nürnberger Straße/Abzw. Jägersteig",bus-stop,48.9495010997049,11.8528238,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1558273364,станция метро «Парк Победы»,bus-stop,59.8665195015855,30.321006,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
25914676,"The Green, Parklands",park,50.8412153560348,-0.791062606935902,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5444471309,ကေအက်ဖ်စီ KFC,restaurant,16.9127026001261,96.1663946,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
398347985,Praça Treze de Maio,park,-19.5975309742665,-46.9433142171298,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3081488096,Mosby ringvei,bus-stop,58.2147020008864,7.923497,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2626745053,旭町,bus-stop,35.5277032996919,139.428056,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
543987553,Parque Publico Camino de la Instancia,park,4.75171481598378,-74.0545135432733,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6247218839,Bulk,convenience-store,50.8301587992798,4.3729861,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
539362250,Großwilfersdorf Ort/Bundesstraße,bus-stop,47.0774241001453,15.9948332,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3086651542,Strépy-Bracquegnies Chapelle Bertrand,bus-stop,50.476303899349,4.1137629,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9828521143,Amarnath Medical,pharmacy,26.2570376001378,88.186184,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
82387926,Forum Medica,doctor,43.5716664500923,3.90712536877166,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9347663329,Ueb Ens Fund Estudante Edson Luiz De Lima Souto,school,-2.55288209977823,-44.319423,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2174121736,Танк,bus-stop,48.0485574999261,38.0231817,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
584824678,セナラ,restaurant,35.8448827592342,139.688019095317,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8722282662,张森楷路,bus-stop,29.9956133997401,106.3787334,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6440336206,Coffee Cards Carpentry,coffee-shop,11.3069962995216,106.1323605,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
731950945,Lewiatan,supermarket,49.7495034995102,21.9349076,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2985308177,Tilly Haut du Tienne,bus-stop,50.5656751993308,4.5522576,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10081038205,N-2034,bus-stop,-38.950731300762,-68.0706703,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8988402973,Conad City,convenience-store,37.5164164999153,15.0904043,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9788462271,Gandhi Market Matunga,bus-stop,19.0397413003172,72.8621328,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4431508492,Lamri,coffee-shop,33.800278499596,2.8690929,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1219991115,Sekolah Rendah Katok 'B',school,4.90151468215391,114.87883878041,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10225470942,Gdyńskie korzenie,restaurant,54.4895578992829,18.4442976,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11001870685,Sal y Pepa,restaurant,53.2686169991007,-6.1670691,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
612845460,"Government Vocational Higher Secondary School, Kadakkal",school,8.82731344613817,76.9294430159517,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
481482341,桜山森林公園,park,36.1621545306409,139.021039329592,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
202774333,Средняя школа №19,school,50.2977540821869,57.1662231081389,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
364682625,Nancy Nursery School,kindergarten,-6.83232024970504,39.24721555,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1041147126,Unidad Educativa Dr. Alberto Gomez,school,-1.38960435663772,-78.5462446336715,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4931062101,Зеленая поляна,coffee-shop,51.1452307992251,71.4506283,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4297017428,Petit Seminaire Saint Joseph,school,-2.97608449975203,29.8722701,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4543264787,Point de vente,convenience-store,7.77660279939152,-8.681532,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
582686763,Pizzeria Acasa,restaurant,53.858467899163,10.6715363,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10819729744,Rumah Kita Coffee & Eatery,coffee-shop,-0.0459766999952955,109.3276678,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
451967943,Läätsa,bus-stop,58.1451766008509,22.2482925,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2713355708,Martin Way and Support Enforcement [eb],bus-stop,47.0500052001509,-122.8006567,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3707740319,Höfen Gemeindehalle,bus-stop,48.8765535997229,9.4269505,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
527013696,Padiyathalawa National School,school,7.40707039939615,81.24289135,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
479387997,Fairborn Community Park,park,39.7918476241886,-84.008824930035,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5515515821,cafeto,coffee-shop,21.5124110004099,-104.8934432,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
829754793,кафе,coffee-shop,50.2180379994038,136.9008762,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5871808586,Aqaba pharmacy,pharmacy,29.5261588997841,35.0034304,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10721209,恕德幼兒園,kindergarten,25.0833665927898,121.569330895377,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
528992168,The Plough,pub,53.7551593991486,-2.8660482,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5266882929,A Quickborn,bus-stop,53.7320782991456,9.9044064,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3654025630,Le 6 Paul Bert,restaurant,48.8512912997292,2.3846401,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
247325557,Ooreenkoms,railway-station,-28.0950872994045,27.9596914,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6246853088,Centro Ginecologico Pro-Mujer,clinic,-17.7564011004751,-63.1655209,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
356527107,Melrose Elementary School,school,37.3888990998983,-81.0539035,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9964861099,اجياد 2,bus-stop,21.4207116004095,39.8308166,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1549146464,Costa Blanca - Adolfo Suárez IV,bus-stop,38.3623829000336,-0.4337973,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2611675808,Trapstraat,bus-stop,51.2281769992119,4.4235333,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6738876503,Today,convenience-store,26.071072200157,-80.1456049,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4518991356,Nádražní restaurace,restaurant,49.7435608995116,18.622919,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5793474064,Ballinacourty restaurant,restaurant,52.4163693990911,-8.2099384,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3097218587,安中路口,bus-stop,23.0376371003826,120.2027341,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1976521076,Ohle Kolonie,bus-stop,51.233951099211,7.8437443,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5817716112,1 Brygady,bus-stop,49.6089350995436,20.7241486,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9979566392,Feel Good Café,coffee-shop,51.3765192991896,-0.0143702,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
120948089,Поликлиника ПИЯФ,doctor,59.5939318713603,30.1132564662406,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2284142644,筑池,bus-stop,35.4841543996883,139.5249554,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9568094679,Chungampaara,bus-stop,9.88978779943275,76.4655679,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
246269717,The Coachman Restaurant & Lounge,restaurant,39.6725556534709,-86.3698416285549,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7073441213,Liscay,doctor,-13.0855842002197,-75.7451824,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5003438792,Krishna Vilas,restaurant,52.0982051991096,5.1124071,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5845059486,Zanatlija,restaurant,45.3826383004272,20.3933526,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9365001119,莲花村地铁站,bus-stop,22.5527139003983,114.062975,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1267955204,Anel Viário Prefeito Sincler Sambatti,bus-stop,-23.4543940000037,-51.9080529,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11401623759,Escuela 4-168 Prof. María Eugenia Trossero,school,-33.1034955995429,-68.4869081,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5002941858,Школа интернат,school,50.5838632993272,70.036093,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
533853750,EASTHAM VILLAGE ROAD/CHURCH LANE,bus-stop,53.3118805991037,-2.9610811,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6622391473,Hameau Saint-Corps,bus-stop,45.4158369004232,5.2619002,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
180603262,The Children's Studio,kindergarten,-33.9887491996883,18.4743725,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
380777575,MI Negeri 24 Hulu Sungai Utara,school,-2.44518614887545,115.238291198935,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7099993594,Hovskorsen,bus-stop,64.6581159993307,11.216561,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8441111205,알트스위스샬레,restaurant,37.5356892999179,126.9942342,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8729168442,"Rua Vicente Melro, 1073",bus-stop,-23.4594707000029,-46.5666732,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1875382493,Clinica 9 de julio,hospital,-32.5872804994737,-61.1682414,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8610104061,"Kraiburg a.Inn, Unterbräu",bus-stop,48.1843984998934,12.4274951,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
502407864,Farthingate,bus-stop,53.0761030990905,-0.9466855,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8927870968,9000 S @ 1519 W,bus-stop,40.5875975003436,-111.934875,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4168446495,Almacen  Braulio,supermarket,19.4757295003451,-70.5851162,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9092912802,한우놋곰탕,restaurant,37.6699515999362,126.750051,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
640033376,Хлебная лавка,convenience-store,57.5755713339406,34.5437355672592,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3890295898,イタリアンレストラン,restaurant,34.5398389996243,135.4427316,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
207971751,Кафетерий,coffee-shop,54.7795641404222,34.3376392767245,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1154877784,Main Street Market,supermarket,43.3873440727338,-93.9467842170542,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
495271804,Mercado do Condomínio,supermarket,-23.5715754590972,-45.291538768881,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6792476280,IKEA Restaurant,fast-food,51.5698736991634,7.6689253,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7551913239,Supremo,supermarket,40.2321286002983,-74.7841595,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2683452864,Lobo,restaurant,41.8155443004718,-8.3276729,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9747765590,Warung Nasi Goreng Munawarah,restaurant,-2.42328399978696,115.2584904,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6944239600,Mangal's Nursing Home -Bangalore,clinic,13.0220525996816,77.5576729,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
938908058,国色天香,park,40.2869746071532,116.560527491987,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5664910688,Route de Voisenon,bus-stop,48.5476379998044,2.6631486,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1193235345,The Gardens Early Childhood Education,kindergarten,-37.0058632720052,174.91525427624,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
122916407,Auerwirt,restaurant,47.65195513293,13.0587856193728,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1598789524,Магнит,convenience-store,55.7555945996872,52.4160349,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8853189369,Gare de Dreux,bus-stop,48.7321917997587,1.3717396,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
23905177,Kath. GS Meerkamp,school,51.1657374505658,6.48665911031428,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3288610569,AS-Minimarkt,convenience-store,50.1253986994241,8.6432986,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1040727308,Santa Teresa Elementary School,school,12.2513492835028,121.116976921635,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6332641,Emerson Park,park,-27.4185629188035,153.017959035812,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9790729862,Nanma Medicals,pharmacy,12.4996730996279,74.9877473,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
288378952,やきとり,fast-food,35.5582269996946,140.1771062,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
841475921,Gordon College,university,42.5884559698634,-70.8236693700678,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10220918148,Dr. Max,pharmacy,45.3517628004309,23.2043879,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4966097934,Wyganów wieś,bus-stop,51.7296200991443,17.277844,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2398078464,はる,coffee-shop,35.2071154996664,137.038044,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8149401198,"Rua João Antônio Andrade, 1066",bus-stop,-23.4995989999972,-46.4774,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1056698093,Restaurante Estación Sur,restaurant,-23.5719759999869,-46.6567874,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4811570949,فلافلی,fast-food,35.6712941997045,51.4373152,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7722225874,Rua Luiz Barreto,bus-stop,-21.1547110002909,-47.801625,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4382497281,Valley Avenue & Via de Los Cerros,bus-stop,37.6710017999363,-121.899513,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
517849171,Булевар ослобођења - Максима Горког,bus-stop,45.2484211004426,19.8391566,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
28070606,Pferdesport-Arena Schildau,sports-centre,51.4484433369858,12.9506116850863,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1212917308,Trung Tâm Giáo Dục Thường Xuyên Nguyễn Văn Tố,college,21.032264349784,105.84907841331,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
672452153,杨镇一中教育集团,school,40.1533282055209,116.811046628246,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
622216662,Shelard Manor,bus-stop,44.9784468004703,-93.4075081,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8491644470,Chipotle,fast-food,42.9855669005362,-78.6975166,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6689802384,Villefelix,bus-stop,45.8633646003632,1.236493,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5629969959,ΑΓΙΟΣ ΤΡΥΦΩΝΑΣ,bus-stop,40.5546090003395,23.0187197,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1994968266,"Teplice nad Bečvou, Zbrašov",bus-stop,49.528145599563,17.7393711,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
